period,stateid,stateDescription,sectorid,sectorName,customers,price,revenue,sales,customers-units,price-units,revenue-units,sales-units
2024,AR,Arkansas,COM,commercial,208333,10.22,1198.40518,11725.24296,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,AR,Arkansas,ALL,all sectors,1729258,9.54,4765.47826,49960.33772,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,AZ,Arizona,TRA,transportation,2,10.95,1.12976,10.32105,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,AZ,Arizona,RES,residential,3134535,14.95,6051.20462,40480.48465,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,AZ,Arizona,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,AZ,Arizona,IND,industrial,7158,8.04,1151.95611,14325.92234,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,AZ,Arizona,COM,commercial,348274,12.36,4386.65302,35487.08634,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,AZ,Arizona,ALL,all sectors,3489969,12.84,11590.9435,90303.81438,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,AK,Alaska,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,AK,Alaska,RES,residential,301101,24.71,513.49442,2077.92332,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,AK,Alaska,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,AK,Alaska,IND,industrial,1222,19.29,268.46231,1392.04633,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,AK,Alaska,COM,commercial,57725,21.44,563.71754,2629.74725,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,AK,Alaska,ALL,all sectors,360048,22.06,1345.67426,6099.71689,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,AL,Alabama,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,AL,Alabama,RES,residential,2409846,15.12,4963.40011,32817.18896,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,AL,Alabama,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,AL,Alabama,IND,industrial,7213,7.23,2303.07463,31861.67618,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,AL,Alabama,COM,commercial,392229,13.57,3096.574,22824.09631,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,AL,Alabama,ALL,all sectors,2809288,11.84,10363.04874,87502.96146,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,CO,Colorado,IND,industrial,15198,8.78,1299.34204,14801.86967,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,CO,Colorado,COM,commercial,401188,11.84,2490.3919,21036.57051,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,CO,Colorado,ALL,all sectors,2918125,12.22,6932.73273,56747.86225,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,CA,California,TRA,transportation,13,16.22,115.75123,713.69563,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,CA,California,RES,residential,14362038,31.86,27436.80497,86123.50838,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,CA,California,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,CA,California,IND,industrial,149468,21.98,9405.07386,42786.40437,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,KS,Kansas,ALL,all sectors,1611931,11.25,4673.01928,41554.60734,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,IA,Iowa,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,IA,Iowa,RES,residential,1467320,13.55,1968.6573,14532.65695,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,IA,Iowa,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,IA,Iowa,IND,industrial,9580,6.85,1892.30856,27634.36715,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,IA,Iowa,COM,commercial,253593,10.35,1321.20115,12760.26399,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,IA,Iowa,ALL,all sectors,1730493,9.43,5182.16701,54927.28809,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,IN,Indiana,TRA,transportation,1,12.31,2.20084,17.8759,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,IN,Indiana,RES,residential,3001538,14.84,4931.24186,33221.67193,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,IN,Indiana,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,IN,Indiana,IND,industrial,18822,7.99,3443.74158,43094.44814,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,IN,Indiana,COM,commercial,374600,12.62,2955.89868,23420.93007,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,IN,Indiana,ALL,all sectors,3394961,11.36,11333.08295,99754.92604,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,IL,Illinois,TRA,transportation,3,7.67,33.90947,442.04216,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,IL,Illinois,RES,residential,5371352,15.92,7191.71473,45177.24321,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,IL,Illinois,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,IL,Illinois,IND,industrial,5697,9.16,3873.68292,42286.28426,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,IL,Illinois,COM,commercial,635577,11.77,5332.88198,45323.57797,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,IL,Illinois,ALL,all sectors,6012629,12.33,16432.1891,133229.14759,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,ID,Idaho,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,ID,Idaho,RES,residential,876507,11.54,1130.26498,9793.97358,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,ID,Idaho,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,ID,Idaho,IND,industrial,29607,7.69,735.48535,9563.34948,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,ID,Idaho,COM,commercial,124477,9.2,636.78884,6924.99923,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,ID,Idaho,ALL,all sectors,1030591,9.52,2502.53917,26282.32229,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,HI,Hawaii,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,HI,Hawaii,RES,residential,447400,42.72,1138.81771,2665.7282,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,HI,Hawaii,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,HI,Hawaii,IND,industrial,825,34.13,1181.68732,3461.84528,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,HI,Hawaii,COM,commercial,59799,38.84,1076.47281,2771.85912,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,HI,Hawaii,ALL,all sectors,508024,38.17,3396.97783,8899.43261,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,GA,Georgia,TRA,transportation,1,7.64,11.59141,151.66907,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,GA,Georgia,RES,residential,4831967,14.14,8652.48653,61192.34988,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,GA,Georgia,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,GA,Georgia,IND,industrial,23989,7.2,2344.67573,32580.29277,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,GA,Georgia,COM,commercial,624035,11.09,5906.71645,53261.53581,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,GA,Georgia,ALL,all sectors,5479992,11.49,16915.47012,147185.84752,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,FL,Florida,TRA,transportation,2,10.87,7.59796,69.91204,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,FL,Florida,RES,residential,10502688,14.15,19579.24125,138337.75251,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,FL,Florida,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,FL,Florida,IND,industrial,25818,8.52,1541.20106,18098.71755,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,FL,Florida,COM,commercial,1312613,11.1,10937.40781,98578.58577,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,FL,Florida,ALL,all sectors,11841121,12.57,32065.44807,255084.96787,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,DC,District of Columbia,TRA,transportation,3,9.66,30.55944,316.34771,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,DC,District of Columbia,RES,residential,321677,17.72,433.32167,2446.06187,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,DC,District of Columbia,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,DC,District of Columbia,IND,industrial,1,10.88,20.38768,187.46787,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,DC,District of Columbia,COM,commercial,27568,17.02,1222.34055,7183.52066,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,DC,District of Columbia,ALL,all sectors,349249,16.84,1706.60934,10133.39812,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,DE,Delaware,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,DE,Delaware,RES,residential,473260,16.45,851.92489,5178.33866,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,DE,Delaware,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,DE,Delaware,IND,industrial,774,8.23,156.73413,1904.93279,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,DE,Delaware,COM,commercial,60496,12.11,518.65882,4281.26125,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,DE,Delaware,ALL,all sectors,534530,13.44,1527.31784,11364.5327,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,CT,Connecticut,TRA,transportation,3,17.77,33.96169,191.14007,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,CT,Connecticut,RES,residential,1560866,28.76,3731.30248,12975.47104,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,CT,Connecticut,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,CT,Connecticut,IND,industrial,3797,17.3,441.55638,2551.8257,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,CT,Connecticut,COM,commercial,156630,21.35,2464.9548,11545.04866,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,CT,Connecticut,ALL,all sectors,1721296,24.47,6671.77536,27263.48547,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,CO,Colorado,TRA,transportation,1,9.33,8.27958,88.73819,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,CO,Colorado,RES,residential,2501738,15.06,3134.71921,20820.68388,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,CO,Colorado,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,CA,California,COM,commercial,1795574,25.29,29056.45189,114889.74616,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2024,CA,California,ALL,all sectors,16307093,27,66014.08195,244513.35453,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2023,CA,California,COM,commercial,1766915,23.91,27006.8471,112935.56601,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2023,OK,Oklahoma,RES,residential,1857151,12.08,2877.13762,23817.506,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2023,OK,Oklahoma,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2023,OK,Oklahoma,IND,industrial,19874,6.26,1379.91949,22043.847,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2023,OK,Oklahoma,COM,commercial,304896,9.34,2158.26839,23117.48701,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2023,OK,Oklahoma,ALL,all sectors,2181921,9.3,6415.3255,68978.84001,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2023,OH,Ohio,TRA,transportation,2,5.91,1.78794,30.264,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2023,OH,Ohio,RES,residential,5110814,15.38,7646.82157,49713.53801,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
